date,,1 year,2 year,3 year,4 year,5 year,6 year,7 year,8 year,9 year,10 year
2014-07-23,1.0,8.070941435927116,8.259064213766209,8.350874013762288,8.410253742004764,8.448713202322363,8.473574199583835,8.490785982663033,8.504991672993476,8.51935775720202,8.535599353110234
2014-07-24,1.0,8.125003802811776,8.336513880403617,8.434751334996655,8.493799660836594,8.527579424583129,8.544982363625708,8.55313129417775,8.557569901292075,8.562140859208974,8.56904242185593
2014-07-25,1.0,8.301662715640937,8.515782875642914,8.607699071065602,8.66014539664286,8.688329193807506,8.701331508748977,8.706180542498885,8.708227715328407,8.711100801573187,8.716793582573956
2014-07-28,1.0,8.400064162804181,8.686046093227805,8.797303982284053,8.851715564579292,8.871640141232497,8.870085935928914,8.856783612946973,8.8390674438224,8.822018880444338,8.808656445459103
2014-07-29,1.0,8.569333967016847,8.852803217483514,8.95966078502127,9.00891418847635,9.02346959713109,9.016598518397325,8.998199426065142,8.97570983712323,8.954267123621037,8.936910087181294
2014-07-30,1.0,8.626737189543586,8.638828005222663,8.68878850126888,8.7435179187554,8.796589273516512,8.846600478478226,8.894047350815507,8.939872192309576,8.984711696272457,9.028630380005431
2014-07-31,1.0,8.422301056689104,8.815628679516813,8.955228851369872,9.02380190563715,9.048640432555171,9.046026771413858,9.027713102504947,9.002494501178779,8.976553783155957,8.953735452851799
2014-08-01,1.0,8.543156326316188,8.827795500029486,8.983228220461314,9.075379718903259,9.12191781016983,9.13588686255957,9.12852032085296,9.109098654496488,9.084675718534095,9.060075081208113
2014-08-04,1.0,8.480811031389845,8.862819037639976,9.049160914040836,9.154941168091646,9.205689742175165,9.218038494077412,9.20539285421948,9.178534096901556,9.145604937716453,9.112216571027757
2014-08-05,1.0,8.49073724894039,8.89403862514995,9.092733873977862,9.206129704793586,9.26108971655873,9.275049108674784,9.262067702842481,9.23348215363805,9.19790317946118,9.161325316379358
2014-08-06,1.0,8.537001891781221,9.032055254925913,9.227661586827224,9.331378613411873,9.380196365229107,9.39341506232834,9.38463928930138,9.364031373093365,9.338898312820572,9.314038529748569
2014-08-07,1.0,8.513301036297232,9.055720187750202,9.262160817761213,9.368416794926192,9.415504743086688,9.424631605398744,9.410516270809946,9.384054338840897,9.353051635949143,9.322638093872028
2014-08-08,1.0,8.443460674082994,9.068137848095798,9.27761207937046,9.377611449042337,9.417402773505106,9.420707360930678,9.402897268753783,9.374820716495455,9.343961741672555,9.315036902771201
2014-08-11,1.0,8.284286411870196,8.84950304800349,9.032042782727158,9.114971312107372,9.143850440235685,9.14080406661457,9.12017325484508,9.092004651306446,9.063110349983933,9.037636660291003
2014-08-12,1.0,8.219491120772759,8.733208617422171,8.89479040906337,8.970609866824816,9.001951177044653,9.007982479347676,9.000723212433018,8.988360266652741,8.97624767537993,8.967435826003896
2014-08-13,1.0,8.214121773092257,8.686771688313296,8.846221394347566,8.925405359278567,8.962278026154197,8.974455059444557,8.973218205572449,8.96637355658174,8.959089311968825,8.954349641313287
2014-08-14,1.0,8.13050490409818,8.645819290523946,8.803706819614655,8.876855258775631,8.905355887286383,8.908495795273742,8.898448382085064,8.883544043103056,8.869242995019532,8.858660132680637
2014-08-15,1.0,8.08711232995612,8.599389984771076,8.758090332467745,8.831540900395087,8.858762132119985,8.85927087194774,8.845647791354516,8.82664073579342,8.808071597826544,8.793340060257481
2014-08-18,1.0,8.138250144621647,8.514948694012803,8.735428230388381,8.868510200300012,8.937856182429845,8.960632717784616,8.951724658469306,8.923584436269014,8.885938330332992,8.845774278578059
2014-08-19,1.0,8.209043066793042,8.54180488002075,8.766776854838543,8.905380947737955,8.977422438330114,8.999456033893365,8.986829633909153,8.952760501711854,8.90776534462879,8.8595371817131
2014-08-20,1.0,8.110108843928161,8.646917925282319,8.819221904363847,8.90035558546878,8.930365774778021,8.929922286707644,8.912639490250232,8.888167835190872,8.863085047350873,8.84139565748512
2014-08-21,1.0,8.11572420788172,8.589277807053897,8.781687136215028,8.877181126792383,8.911730618330893,8.906365218120872,8.87673006349534,8.834810371871827,8.789351943467205,8.746181456488431
2014-08-22,1.0,8.132066966554577,8.63513509634809,8.835139053842983,8.934142323609413,8.97049917003878,8.966066522938808,8.936849963002931,8.895017298778692,8.849419181756193,8.805948288799627
2014-08-25,1.0,8.132485870122467,8.58963294836942,8.79574319961892,8.909502621494285,8.963389658642095,8.976618668794796,8.963863118118825,8.936602027110652,8.903379529502237,8.870030008031998
2014-08-26,1.0,8.07556736076664,8.592112294435514,8.805085806694477,8.911515139820697,8.95032329660558,8.944411722292706,8.910877080683642,8.86288202468319,8.810120186433245,8.759157767575921
2014-08-27,1.0,8.08166157469351,8.634760458634462,8.81955460275467,8.906519840872829,8.93812923186814,8.93622718126217,8.91539723103466,8.886081122405772,8.855490423776184,8.828118442951451
2014-08-28,1.0,8.16846720893311,8.849931022110841,9.065272384624157,9.170064791908104,9.213260108853886,9.219455297703199,9.204334929292752,9.178889599285581,9.150666912780729,9.124406316177497
2014-08-29,1.0,8.362537695225768,9.009850748331152,9.239393408584428,9.352328433968278,9.394963514113744,9.392727818374949,9.363194996884477,9.319374424467231,9.270634647349713,9.223217517140794
2014-09-01,1.0,8.53881005319188,9.05491511479838,9.276978591758116,9.392345856099896,9.438877333633107,9.438919316962496,9.409364806533302,9.363374247556507,9.310766815121495,9.258312618326645
2014-09-02,1.0,8.500353123726306,9.100508786950693,9.320348453247279,9.426664539492183,9.464208983138514,9.457584740968455,9.424105421018501,9.376694844408455,9.324695697472063,9.274341187475924
2014-09-03,1.0,8.393569940463143,8.885609896762924,9.051345215306899,9.120358442491073,9.133526762967936,9.11268524823578,9.07300070735824,9.025538200634223,8.978013720127239,8.935265599138733
2014-09-04,1.0,8.387305336397077,8.836611057032961,9.002056335336642,9.079583497954365,9.10514111564195,9.098137081353727,9.072347675301174,9.037985511982281,9.002259112179386,8.96974363781163
2014-09-05,1.0,8.306680245074611,8.79536563610434,8.973601947722988,9.058080285369217,9.088222535877948,9.084529396464811,9.061255254647225,9.028855173024018,8.99467975984383,8.963397585982841
2014-09-08,1.0,8.314463594505176,8.817849492696643,9.011148200654972,9.104871379846415,9.138224281497877,9.132802194575955,9.104126432912365,9.063857782731935,9.020393524487805,8.97925435661417
2014-09-09,1.0,8.26932076206643,8.85013064167371,9.032876887201514,9.114879630809833,9.141934363914949,9.136650312231485,9.11364641362644,9.083153238526318,9.052102942180387,9.0247141221176
2014-09-10,1.0,8.300660824447329,8.844013514203844,9.074163341667704,9.197183799943632,9.252920407691342,9.263617227787377,9.245632252631268,9.211536368109732,9.170636124224938,9.129306966147638
2014-09-11,1.0,8.301627093770604,8.943652963063547,9.158951213178195,9.261621282121405,9.300424402326968,9.300041184696173,9.276768604615183,9.24227103843497,9.204696930645063,9.169267909213286
2014-09-12,1.0,8.262165185640772,8.909136858768237,9.132087514048756,9.240266364682363,9.282464713766553,9.28365751756602,9.260528117657543,9.22512674212286,9.185950367916936,9.148515899055948
2014-09-15,1.0,8.255028651994667,8.89570866981016,9.154167208263106,9.284857703422952,9.335661309023571,9.333493769416286,9.297923563689093,9.2438962321326,9.18247892958434,9.121307535805135
2014-09-16,1.0,8.202923834683153,8.858133047211169,9.087604067254823,9.201124651305426,9.247815644542786,9.252737451834498,9.232645657684273,9.199666786223958,9.162380251624347,9.126387981590248
2014-09-17,1.0,8.196500473215478,8.792196832748562,8.99969865534747,9.101717899616062,9.143292799229183,9.147412796751668,9.129480075120501,9.100615543993596,9.06862117839492,9.03850138746145
2014-09-18,1.0,8.210960576074985,8.780383161829246,8.984520030478205,9.086229855684644,9.128349634844836,9.133115747998959,9.115673696945708,9.087074894835945,9.055129618914371,9.024882766150787
2014-09-19,1.0,8.236257927941885,8.760644819143435,8.966959670720767,9.07274313144297,9.117761927644775,9.123421369142061,9.104977204556612,9.073880014491788,9.038404013508583,9.004030944564233
2014-09-22,1.0,8.21805738275997,8.772696482894409,8.976051361920257,9.078505802166493,9.121481637793961,9.12681181539013,9.109560819408966,9.080814434282896,9.048457582615354,9.0176187302809
2014-09-23,1.0,8.234671301579164,8.704820383710471,8.898006874893829,8.999734396622607,9.045381495811057,9.054319371527232,9.040636969240207,9.01502068558253,8.985220737810405,8.956363329298965
2014-09-24,1.0,8.198954831825676,8.685974868310641,8.845001129802828,8.910439178695054,8.923289986583741,8.904860249970824,8.869666900891913,8.828140462655266,8.787434850133998,8.751921600149602
2014-09-25,1.0,8.26111169070237,8.6248256370593,8.75206656809809,8.810086000610603,8.829746666785798,8.826730435424032,8.811865446676778,8.792938804678881,8.775190940868365,8.761653441434802
2014-09-26,1.0,8.284184522770088,8.689426019035476,8.825212897789985,8.884068631174554,8.899984263439604,8.890519491205227,8.867722052687734,8.840247238261343,8.813957719389915,8.792314648576005
2014-09-29,1.0,8.319912242089195,8.734998884394395,8.881578756618252,8.945951071973274,8.96230092009803,8.949225447233164,8.919910897260289,8.884065763960983,8.84844797161597,8.817232838323061
2014-09-30,1.0,8.360530267762808,8.778210955362864,8.923943916543552,8.987409582248077,9.00364799583969,8.9912183492633,8.963125045181451,8.928866263447507,8.895007512081524,8.865566201529505
2014-10-01,1.0,8.380357082154488,8.785519176798145,8.91742453644104,8.973250405481698,8.987991641591778,8.978984759985655,8.957867308916054,8.932864055357232,8.909454329610176,8.890787071984185
2014-10-02,1.0,8.388169013377485,8.78605632357503,8.922390842167701,8.981470967174033,8.997384148124539,8.987598070360693,8.964169693261859,8.935794506731693,8.908386941234296,8.88546195492113
2014-10-03,1.0,8.491511330417255,8.900193051334899,9.04596724995282,9.111753982458085,9.132486602403864,9.125893167434606,9.104268120073083,9.076536146475785,9.04883383971346,9.024884874126048
2014-10-06,1.0,8.50546739324709,8.909094681362268,9.063823091012932,9.13631586558241,9.160984382588365,9.155733744396112,9.133345071012206,9.103289172577584,9.072217635342168,9.044299770612373
2014-10-07,1.0,8.442470711276826,8.9661394461096,9.121966334835502,9.178877903540277,9.182421653645159,9.155353433206455,9.11265652471249,9.064835347421521,9.018946782742036,8.979192166152083
2014-10-08,1.0,8.539155111464092,8.96020184288471,9.113435583238326,9.187399897912902,9.2171257443181,9.219847188689346,9.20734481680797,9.188125779143032,9.168033259960703,9.150616702757981
2014-10-09,1.0,8.524995671193144,8.978247012898882,9.133500034494329,9.205831882506846,9.232787112028461,9.232629385649284,9.217541859370233,9.196183253292556,9.174429110137195,9.155800232379256
2014-10-10,1.0,8.628067518835255,9.061716646481713,9.246906560382131,9.345517171121994,9.39082272451045,9.400817709177533,9.388762026061787,9.364792732299312,9.33629872648203,9.308184853732099
2014-10-13,1.0,8.631309903766393,9.058221475855829,9.241890838207327,9.340376614479634,9.386274393539559,9.397257237469294,9.386387773126312,9.363670140421979,9.336402203242011,9.309428771688323
2014-10-14,1.0,8.609837448553717,9.128643401072017,9.339355500910978,9.449206541097245,9.49720894585016,9.504460088000764,9.486188274117074,9.453945861284927,9.416174409057486,9.37855222584092
2014-10-15,1.0,8.570620393409905,9.106445136986839,9.301604177900995,9.392677278917583,9.42208282094475,9.41247241830154,9.3797414396186,9.335666628720226,9.288654344666151,9.244189613939723
2014-10-16,1.0,8.583460673137038,9.171805059944662,9.380389258447464,9.47517833072965,9.503679572681595,9.490631300448925,9.453097622634735,9.403597273680205,9.35103199776256,9.301214549380669
2014-10-17,1.0,8.56743147101543,9.135983915787122,9.333082008527487,9.419570011475981,9.442171060939785,9.42517678888617,9.38529666174099,9.334731978538207,9.28209581378471,9.232943729013238
2014-10-20,1.0,8.558715069283254,9.13349472094266,9.33168508508398,9.419679102974282,9.444749277739234,9.43101802920823,9.394902309596288,9.34831321753098,9.299619823987838,9.254192345436609
2014-10-21,1.0,8.471837499911608,9.028482635385837,9.239664213161122,9.340844265431306,9.376300260607582,9.369619734737926,9.337495464604569,9.29238453868002,9.243265196527021,9.196087977716905
2014-10-22,1.0,8.426239614126906,9.003630710767101,9.234817744243578,9.351546401180709,9.398018622647887,9.398341139050446,9.369887816515044,9.325826620410604,9.275809096087576,9.226385258472845
2014-10-23,1.0,8.478144427786933,9.082163745005333,9.330515864270946,9.45807535050409,9.510233974626235,9.51217143637686,9.48224397034847,9.434498361401156,9.379343804322748,9.323957141680731
2014-10-24,1.0,8.444451789100393,9.124402960722875,9.373972830060202,9.493354678659689,9.53426409047716,9.524674374542252,9.484147855733294,9.427261489431656,9.364603766273332,9.303330621167717
2014-10-27,1.0,8.489820419712741,9.168839250769384,9.410508483638692,9.52298712400855,9.557708150894443,9.542775351954234,9.497773808374832,9.43724861504584,9.371719603866765,9.3082516554108
2014-10-28,1.0,8.573018589299801,9.254586164813578,9.486688916818313,9.589592858759413,9.616722217886554,9.596421806578382,9.548078538327225,9.485884458082527,9.419970394963055,9.357030502570215
2014-10-29,-1.0,8.767529396980276,9.455907586347683,9.67219201820056,9.759856885289288,9.771609026962699,9.73653637564345,9.674485347678406,9.599934416459972,9.523155277129035,9.450867332744101
2014-10-30,-1.0,8.944401258563543,9.35622028574463,9.559230257659761,9.6584502954286,9.684078734103073,9.658135968437115,9.599020087414148,9.52174164802597,9.437801836921318,9.35531136544453
2014-10-31,-1.0,9.09978007617675,9.471862995227305,9.596498276187893,9.637704269220436,9.628081798079565,9.587016910981523,9.52886401586851,9.464424011916824,9.401326068241143,9.344364697340897
2014-11-03,-1.0,9.120583110949612,9.48279354704384,9.605769267978161,9.646668014441623,9.637218081955734,9.596481744447258,9.538674194812337,9.474532899475241,9.411660165912394,9.35484330952518
2014-11-04,-1.0,9.19007670269836,9.497094556894996,9.597837791950019,9.628228425705817,9.615643465205551,9.57676869835906,9.524133888517788,9.467185659336884,9.41252796814242,9.364194812467117
2014-11-05,-1.0,9.215199264205335,9.49813764272501,9.581935993183828,9.60263722292563,9.588430489366237,9.554380667172758,9.511226330504917,9.4667385611275,9.426090464626295,9.392171944572022
2014-11-06,-1.0,9.235584961405461,9.610630841151583,9.730756281878616,9.766944947374347,9.752991657296604,9.708479534341015,9.647714603571387,9.58136182740105,9.516890994795018,9.458941945289254
2014-11-07,-1.0,9.321294547426897,9.703077714190458,9.821504539546632,9.850804848455066,9.826350981426561,9.769159946711017,9.694714275090073,9.61460082968872,9.53696975546423,9.466924139548356
2014-11-10,-1.0,9.228332020656472,9.565543544580104,9.70731551855558,9.765539135238956,9.767985601592867,9.733295508592347,9.67641110426513,9.609144756159138,9.540215083113125,9.475432863958453
2014-11-11,-1.0,9.295466525569358,9.625144412048764,9.76771352993162,9.827882249137778,9.832345763268991,9.799379514411465,9.743793468012091,9.677371454139195,9.608855521321304,9.54410667657637
2014-11-12,-1.0,9.297295667470571,9.611473920385642,9.7612560435362,9.828960704491912,9.83886960389605,9.80890280272381,9.754123176118446,9.686760731590335,9.616037825428208,9.548261421940246
2014-11-13,1.0,9.33659849150535,9.632876585509836,9.796098550755056,9.879860540501548,9.904607341769134,9.887038716250395,9.841909674466828,9.781542185985346,9.715440945248407,9.650280791675682
2014-11-14,1.0,9.361686934812113,9.669332881953991,9.844804401375686,9.938043154255094,9.96941080057189,9.955898018542076,9.912676116906361,9.852512230151133,9.785338199886404,9.718212722154728
2014-11-17,1.0,9.42537968236483,9.718133666509148,9.895536380878166,9.990452485088861,10.021653599762788,10.006092026735871,9.959314108651043,9.894556564324578,9.822198564166186,9.749679071371272
2014-11-18,-1.0,9.423121954831768,9.77459500471461,9.925705269633282,9.986338548657239,9.985196854183744,9.942390171276676,9.874289941325893,9.793967775850083,9.711181078475768,9.632548550437189
2014-11-19,-1.0,9.380002643096335,9.764386574475925,9.931348514243576,10.006138615708052,10.015269820546688,9.97920600456826,9.914838327380174,9.835833175563906,9.752533732239534,9.672092301821401
2014-11-20,-1.0,9.409915686839227,9.720560686434958,9.85883970219076,9.919579710438628,9.923479862671565,9.888108661093511,9.828405023101435,9.756575144866353,9.68183974882973,9.610500306709309
2014-11-21,-1.0,9.408130653834268,9.678468803969986,9.799757947650145,9.85139157684892,9.852229819770013,9.818199072563857,9.762927929298543,9.697536478806775,9.630361964772206,9.567012895673471
2014-11-24,-1.0,9.522942781922316,9.690966104809037,9.782608081833216,9.821464011803645,9.820605117226053,9.792068059731806,9.746855240388005,9.694124697520046,9.64073080183705,9.591190136882137
2014-11-25,-1.0,9.468655936685618,9.775614545436998,9.912033511239285,9.970101936778054,9.970869685788966,9.932119249237745,9.868982960343805,9.79381853502008,9.715955402764529,9.64176478264497
2014-11-26,-1.0,9.579187883269022,9.863471741119012,9.983025207510146,10.029280707871152,10.025904616846454,9.989434714076939,9.93338335147001,9.868501285434016,9.80270535952924,9.741214122405118
2014-11-27,-1.0,9.689555718970617,9.959932041167903,10.064545490438455,10.099837932338126,10.089373849731473,10.049113233201847,9.991872565191768,9.927718131107456,9.86395023322545,9.805264232726827
2014-11-28,-1.0,9.805312499969268,10.075569350698316,10.165021206200564,10.187741133233784,10.168820074163536,10.124010463372327,10.06544898418275,10.002411589766403,9.941441156344219,9.886570022244731
2014-12-01,-1.0,10.058741373475064,10.357201944318295,10.43439748459284,10.433208200826934,10.384125339416128,10.30645623100605,10.214781996688691,10.120078704823388,10.03000979875671,9.949263245451506
2014-12-02,-1.0,10.033834726320377,10.323669620892023,10.424912120635978,10.451276602511905,10.429366506292842,10.376599170433492,10.30666085935157,10.230173404142983,10.154786520726422,10.085395220966308
2014-12-03,-1.0,10.151116564003967,10.592585977752817,10.733913078353114,10.764887551282042,10.727305259159117,10.646597409708793,10.541837131527757,10.427536128431713,10.314163472806452,10.20858177881253
2014-12-04,-1.0,10.21642521370781,10.69386819433484,10.855526723109314,10.900225081006326,10.871485892446781,10.795761394809025,10.692941595258777,10.5782492851707,10.462776716226193,10.353920685910538
2014-12-05,-1.0,10.121139794257294,11.379631192152214,11.511155039261508,11.496507899921891,11.425477166628783,11.338170349939862,11.252786163410304,11.1782439266742,11.118324729500745,11.073571746210035
2014-12-08,-1.0,11.333083173165788,12.145452349863698,12.166911498642431,12.082903397222081,11.969320906040467,11.856013678624594,11.755748893895793,11.673837111694162,11.611442570989018,11.567158866148889
2014-12-09,-1.0,11.764700698865624,12.228237624481286,12.359847726900417,12.380005082686637,12.33271596630803,12.243368484952324,12.130449472947246,12.007845201753288,11.885516192663756,11.769973218001113
2014-12-10,-1.0,11.712385872557377,12.084731015501356,12.152076995911058,12.131140444959891,12.062430860340365,11.967381491801167,11.86066519939741,11.752701474751102,11.650452845249104,11.557955581338918
2014-12-11,-1.0,11.601182706343875,11.971354074181358,11.990302377503124,11.928760775060928,11.832253977720383,11.721907030549923,11.610536546415391,11.50626816675239,11.413786896980708,11.335074736616486
2014-12-12,-1.0,11.957069606657422,12.729955010918575,12.883232055132732,12.855884842853863,12.730735953806423,12.550804621971986,12.344758053425052,12.132796883031691,11.928744514329502,11.741241073989968
2014-12-15,-1.0,12.272672825336814,13.310811152894367,13.51198928226826,13.469221754763275,13.295475054655581,13.048818460536864,12.767550105530214,12.478496797718451,12.20004414965127,11.943817262254237
2014-12-16,-1.0,15.713260346679009,16.579101640485337,16.933753877475347,16.98199883622118,16.81094190695893,16.488082521918127,16.069972391274995,15.602766268173063,15.12234785922552,14.65490491521606
2014-12-17,-1.0,14.26898095555346,15.096007007541923,15.150979191788915,14.9238274407671,14.534309787449544,14.054886779937455,13.537686861628249,13.020751038334174,12.53061890967812,12.084164931917531
2014-12-18,-1.0,14.15880894766896,14.705547130362389,14.793271792660587,14.654401550884256,14.368324633652458,13.991456950920261,13.568296248161095,13.13327462875798,12.711596297014093,12.320204010916433
2014-12-19,-1.0,14.378871217945449,14.81771324415746,14.880705217638798,14.730700677490187,14.438161314505571,14.056584449184971,13.629375974385269,13.190559589354272,12.76521095873987,12.370262967191831
2014-12-22,-1.0,13.95612778691107,14.266002660572752,14.2918387478022,14.137890671631265,13.861831804696294,13.50977668838953,13.119856058511091,12.72211859334077,12.338662395428651,11.984275756973629
2014-12-23,-1.0,14.10602290530406,14.366389324762931,14.383906725421452,14.232113910781797,13.96321386113922,13.62073885389343,13.241272285964024,12.853860904001984,12.479955529390907,12.133955026833505
2014-12-24,-1.0,14.26347531945756,14.464025901233077,14.451242835786541,14.283835610979187,14.009584343325598,13.669117728579705,13.296707211612489,12.919515307713608,12.557483211661616,12.223844117345187
2014-12-25,-1.0,14.217007980963778,14.461162420487122,14.474488014751914,14.325261318749755,14.063257268004591,13.730320519364161,13.36171721687575,12.985482450279124,12.622323192523607,12.286128216148677
2014-12-26,-1.0,14.254165379045306,14.464550371548185,14.472521106442327,14.325188442858238,14.068602051619159,13.7428318056253,13.382073064070276,13.013660946714955,12.65784443724347,12.328231232578625
2014-12-29,-1.0,14.066433187775543,14.389325950479606,14.476844062917174,14.388479040902627,14.17395439334124,13.876091683908053,13.531666412396792,13.170450617249374,12.814929492722074,12.480686712016555
2014-12-30,-1.0,13.955408486183462,14.470016876161855,14.61130353629532,14.543306740239208,14.332015430459565,14.02740269618293,13.670378113603256,13.293444555976896,12.920986871189157,12.569905118541959
2014-12-31,-1.0,13.978460313113224,14.461462110896717,14.592990450491335,14.521029385255535,14.308923653205138,14.005423774641391,13.650691395074967,13.276711946559875,12.907497130324558,12.559680365302551
2015-01-01,-1.0,14.52077843969834,14.48716883388773,14.660261964613584,14.617252043122097,14.410309818622142,14.084544028657188,13.685007109900607,13.250466813416727,12.81158037408065,12.390706231214569
2015-01-02,-1.0,13.864480518049687,14.531286142395722,14.70234970308098,14.635416041963845,14.411675706532128,14.087812244218519,13.708549037522822,13.308795114003289,12.914488881975075,12.543491133432791
2015-01-05,-1.0,13.5792243874087,14.573804371661486,14.795943464462942,14.732190462858776,14.49561142008529,14.154134956724828,13.757243793733178,13.341935963500406,12.934966568787111,12.554342671822155
2015-01-06,-1.0,14.239707489421017,14.700921692661161,14.78914052603861,14.682730038558612,14.446667936728437,14.128814156993975,13.767656398885624,13.393342658404695,13.028139646380936,12.687145895456649
2015-01-07,-1.0,14.257129147846792,14.772805723338793,14.88170228944779,14.774269348233865,14.52212633966782,14.178146521675554,13.784923677414346,13.37589234374377,12.975843118633648,12.601703714545222
2015-01-08,-1.0,14.306293304750378,14.763387592483628,14.843900237534706,14.726546091612613,14.477639468594777,14.146135018652929,13.771389166092646,13.384191983137312,13.007245214346804,12.65590407614494
2015-01-09,-1.0,14.284796327430241,14.729138691796795,14.821790462455835,14.718225963337588,14.481759519912343,14.16046322893944,13.793537589209334,13.411924745237874,13.038616074408969,12.689309780735735
2015-01-12,-1.0,14.708922469609456,15.18456495145935,15.389425532630874,15.395376125601823,15.253866025138153,15.009465675554363,14.701087285735465,14.360939932328481,14.014070191361558,13.678581463068868
2015-01-13,-1.0,15.590086832557553,16.10757607403068,16.281560739001463,16.236280321721186,16.034319537701624,15.726418442564142,15.355473126340733,14.956309432437209,14.555592575405647,14.172278963039812
2015-01-14,-1.0,15.124980730278537,15.545629541697119,15.732943182381579,15.722106246472178,15.561859709385399,15.296946387951932,14.967142293308392,14.605580666213735,14.23808803297297,13.88334496037234
2015-01-15,-1.0,14.19332613527674,14.792492466961093,14.953420811976308,14.8936003264801,14.685751580109772,14.382171166993407,14.024743477660751,13.646446510818855,13.271930980471177,12.918264650095672
2015-01-16,-1.0,13.70654885595441,14.240857635880799,14.414320022382638,14.385114143410913,14.215375347689402,13.95230777309031,13.634810053320976,13.294025190322717,12.953527395744262,12.629852784940416
2015-01-19,-1.0,13.868462165231785,14.217619608425696,14.309164913555355,14.240882219858497,14.060602306218483,13.80692577298169,13.512261622776192,13.202608441458638,12.897482438613336,12.610318330176206
2015-01-20,-1.0,14.090174145645511,14.391307068505519,14.453646617111872,14.369330404722819,14.184425739776918,13.934778200777414,13.650213944635514,13.354466684881826,13.065177129702418,12.794308623156553
2015-01-21,-1.0,14.221352837816314,14.302353065564278,14.288520024851364,14.169061941078192,13.976653977462737,13.738235178382952,13.477275466964374,13.212593665612031,12.958016402864942,12.722629523758187
2015-01-22,-1.0,14.021847726842223,14.10146664610461,14.095458452251243,13.981074942392269,13.787928206677265,13.54382622692636,13.27363226716964,12.997578999572642,12.730724146526667,12.483134646972397
2015-01-23,-1.0,13.950706765357562,13.964905961741206,13.907637139710038,13.765788885841715,13.566435159488295,13.332754216761643,13.08493543664277,12.838989175984578,12.60640938198368,12.394421195174651
2015-01-26,-1.0,14.472888489310028,14.500870832460505,14.405236606049813,14.232525900005161,14.01062716416896,13.762356751793037,13.506551739654613,13.257663116344817,13.025688828155808,12.816539435626257
2015-01-27,-1.0,14.698864297613618,14.605898739568667,14.41878130692605,14.189037304150522,13.940645120096574,13.69017366274776,13.450200235118016,13.229467622582597,13.033082102052969,12.862977218968497
2015-01-28,-1.0,14.554660671294375,14.51797410703525,14.34860705033767,14.125690700938243,13.876948138189324,13.621460820923811,13.373587613940368,13.143423522129288,12.93709703137232,12.757286777706058
2015-01-29,-1.0,14.652376929498026,14.629039338354065,14.467210355537482,14.240469663859509,13.980496428913414,13.708879452834008,13.442084521777037,13.19189188850448,12.965716620566603,12.767160091245637
2015-01-30,-1.0,14.065301681739673,14.206050398863404,14.145082561501093,13.982773242627463,13.757793771107348,13.498376644424935,13.226910570617425,12.960367854317505,12.710553165195051,12.484626760128878
2015-02-02,-1.0,13.648013780098427,13.871786206957792,13.811780225664291,13.63837944842205,13.40044087040401,13.129571778762084,12.849380684677762,12.577142918332418,12.324529551035992,12.098352393994572
2015-02-03,-1.0,13.309270036662006,13.475064951433074,13.41124678606715,13.244337529997354,13.015418549619518,12.753780290985103,12.482161343730425,12.217555911540945,11.971614112298514,11.751246679979918
2015-02-04,-1.0,13.380112889341305,13.624955450965171,13.53795384900078,13.342680143881491,13.091543633278377,12.816036325757281,12.538401915820794,12.274227804599679,12.033527080955297,11.821637108796178
2015-02-05,-1.0,13.22032034963512,13.336408750852152,13.223195338499774,13.019812381355836,12.772750450270602,12.508913674789298,12.24758796006213,12.002203425036711,11.78117419431181,11.58868211665637
2015-02-06,-1.0,12.816090896187799,13.179669137793068,13.201819444350035,13.07971811956318,12.869219282232624,12.607782201762541,12.324024034148502,12.03949827361491,11.769422456959832,11.523431980012717
2015-02-09,-1.0,12.73193669013879,12.997210142519277,12.985461862913667,12.850979144157328,12.642703985182209,12.393378299023604,12.128117309494503,11.865734130785969,11.619321302269977,11.396924939906878
2015-02-10,-1.0,12.88790684197293,13.07921990557825,13.101472861138031,12.996836205085982,12.807923955675111,12.56671615816029,12.299902011834607,12.028509604593973,11.767880297324023,11.52808465294552
2015-02-11,-1.0,12.578355466877289,13.055833727071086,13.123057133040684,13.030164888329162,12.840411268726326,12.59403098122647,12.321096903129408,12.044124127256618,11.779064792908507,11.536152876832753
2015-02-12,-1.0,12.403431501997417,12.832308267792207,12.921579667254093,12.860272443246442,12.702555321209863,12.485389103106602,12.237573790470512,11.981274987102104,11.732581582966532,11.502131477248886
2015-02-13,-1.0,12.180456186575128,12.550235883526838,12.611018383537473,12.530707163311295,12.360403788800411,12.135620953395085,11.884163842933198,11.627377173803204,11.38063113142117,11.15393390615834
2015-02-16,-1.0,11.929704589237938,12.160579438514329,12.230527962189662,12.189406608609382,12.069084591887025,11.896774801543437,11.695890391776564,11.485338251018991,11.279228670757123,11.087094207382227
2015-02-17,-1.0,11.805634019225442,12.02320893084399,12.074389447872273,12.03099228703569,11.922932401812105,11.773775882253664,11.603202984444453,11.426821655694678,11.25604997404784,11.098366943824555
2015-02-18,-1.0,11.530291680997518,11.646805893595577,11.689427056850569,11.672059690648044,11.609950262067525,11.51786196921318,11.40921190428361,11.295048956550477,11.183569378781899,11.080129907291477
2015-02-19,-1.0,11.683137440079038,11.792454457774706,11.843227073594326,11.844546243935607,11.808110716296106,11.745471061169443,11.667438694948833,11.583070171271546,11.499144450807227,11.420108392168423
